8719 25923
6405 3734 216
2561 307 164
1435 3645 -374
25 1595 98
800 3462 -5
7001 7838 -783
8000 2785 -926
3896 6580 -850
1551 8402 -638
7021 915 -47
4492 4110 -419
4420 4655 -346
1712 7489 551
4005 8609 -901
2503 2712 -841
5866 4096 698
7066 4617 172
1897 6922 -26
2711 1073 384
5955 8211 -187
514 6859 398
1219 3794 -823
6291 7585 -675
7474 6119 -543
1848 6137 276
8681 1524 -420
444 7323 -151
6346 8434 878
4542 3808 -641
515 7392 -907
7133 655 -578
27 4284 -654
4446 7887 -143
4575 3383 101
249 582 -411
5734 246 575
1293 2395 -518
2363 7647 217
7091 684 -441
844 5601 785
1095 8163 473
3737 144 -69
4585 5842 608
8260 991 -714
6338 2051 -236
2830 491 906
1327 559 -461
6654 6535 -565
1760 2092 590
8454 407 -88
3270 7709 530
7311 7733 616
8588 7408 509
1521 587 -572
7949 6889 712
1027 3710 293
2876 3816 110
7972 2227 962
3484 5899 -646
8461 1044 350
7271 1940 -15
7854 6690 124
5973 5868 -324
3846 8519 335
8427 5050 -96
3466 8631 -559
4238 5626 365
2032 4719 649
183 2963 -689
7127 6684 999
5777 6525 572
2128 1685 417
4836 2827 -164
6437 1105 -415
1150 3128 7
937 3673 -628
7404 207 -434
5541 8218 -401
6256 2003 417
6979 6691 424
6665 5147 758
6014 4908 179
4688 8616 -822
3962 4489 680
2582 1607 209
2702 1400 -704
4168 4314 -900
7755 2666 515
617 25 123
3883 3743 -494
2690 6605 200
3008 3249 613
1646 6233 -675
7625 2901 -439
5240 4651 891
4871 7200 -925
1496 2586 -230
8634 6709 -440
8018 2083 138
4434 5707 463
3129 5978 -854
1313 7577 -424
2649 5447 -542
4655 5446 -941
7408 3190 681
7585 7870 111
3711 5258 233
1041 5901 -339
1842 4052 719
5683 4884 900
1031 5123 -887
7810 1326 916
4499 4951 480
238 6155 -252
2497 7268 -680
7416 7554 -660
3829 7345 -793
5755 5002 -363
279 3691 -576
3711 2431 -907
7860 7085 -661
8253 6583 151
5010 6062 1
296 1354 572
5523 4750 -625
1137 4654 -855
6302 6782 -279
2420 843 468
5267 2035 -284
7803 4702 -896
1384 5132 214
6843 6417 377
8602 4876 390
422 5296 -259
4185 8384 -193
1160 6056 -798
2160 438 417
5074 1712 -242
2485 3732 -435
1940 1124 -829
6735 6179 312
1075 7308 -420
219 2256 -922
7650 1752 -352
3661 8134 553
3825 15 -276
7067 3826 -930
7650 3224 -370
7341 70 -480
7813 7657 251
3644 1499 884
4868 437 -724
1305 6457 902
6280 3310 -909
4396 8114 958
5257 148 -820
4534 5883 525
6621 6931 883
4469 7699 87
4278 4673 918
1493 1506 -989
5328 4872 -677
3636 5259 706
6165 8571 979
4979 5792 715
2485 4133 599
4756 1772 284
8219 5641 90
3334 5680 378
2821 6935 336
8082 8182 -489
8556 6704 -509
74 7963 -813
4163 4868 371
927 5360 548
6441 5761 649
8495 1886 -502
8591 7259 377
2391 3108 929
2324 8705 -252
8596 142 -692
827 78 -560
509 3650 948
2438 5216 854
4222 2455 25
8182 3623 -639
4623 2123 425
4082 6967 463
1779 1261 958
1338 1589 771
8686 1932 699
6493 7410 280
8202 3544 -362
5867 3769 465
3980 2837 443
5566 2644 792
4758 3089 -18
6037 4824 -715
7743 8107 196
5348 2873 -423
2116 3887 502
7098 1964 -424
7197 847 826
3789 160 -386
6553 4741 -462
4464 299 -681
8171 2165 -969
8294 8414 -450
6941 1480 833
3214 7654 -288
6028 5457 -430
4777 7411 -384
2840 3187 -17
7560 7545 -676
3849 4950 -546
4638 361 -237
7896 5012 -173
2792 3175 888
6766 3412 -335
7630 6916 -212
6533 3657 650
4128 5822 795
5907 2307 162
4524 2091 -795
5096 1545 467
5241 284 928
4860 3240 -169
7720 6462 576
2238 897 363
5226 4633 -325
7850 2595 942
3659 4622 -823
265 4383 253
2718 7895 418
6611 8377 -495
4374 4780 -974
3911 2481 341
7745 4108 -615
8268 4340 945
4591 4181 -488
4952 6357 282
149 2037 -624
2345 7780 264
3045 6844 -459
518 1808 -855
4841 4347 -919
3094 2423 -99
2188 1164 -110
7321 4231 225
425 3122 857
926 5235 720
4681 8393 750
3154 1060 -536
1339 5444 -141
2172 6839 -344
6306 5393 -674
6981 1823 480
299 4174 -472
4337 4877 -416
4476 4703 -932
2689 4868 850
4644 849 814
2949 6495 -128
7996 8637 787
6018 5827 -579
7790 381 694
3538 8587 -651
4019 4165 -20
7178 7509 -439
989 3152 982
663 861 248
3069 2257 -83
1185 1864 252
8523 6893 -248
3522 8153 -768
8486 4218 738
4164 7418 -503
8699 4969 947
595 1651 -622
4084 7804 -589
775 2082 -404
8079 6397 632
4936 2638 -136
5309 4979 58
1990 3844 352
1536 1467 -532
15 4237 -986
6798 3627 -64
1451 6108 -703
8082 7311 967
4462 6345 790
6831 7815 818
6621 1761 -583
6642 7737 -540
2155 4116 -666
7753 8706 531
570 8314 163
3566 5640 301
7830 8170 -728
2274 6077 786
5238 1193 -407
3028 1396 365
7291 4221 329
1990 393 -825
7112 6217 -12
2794 2907 317
1082 4111 830
7794 1658 -409
4180 4997 841
5966 8209 -821
6175 3512 -512
5348 54 752
341 52 -230
4523 3159 219
984 3000 972
4019 2203 -689
6040 2377 836
4010 5352 807
6418 5653 85
3022 1725 -792
6640 7846 -327
181 2354 -724
1516 5311 485
7727 1782 356
1820 1685 323
2542 4048 -445
6432 699 -677
3549 6354 -540
8618 1653 260
1050 2586 -266
327 6930 25
2745 1582 -503
7478 2258 -188
6797 4408 734
8657 8396 70
4007 5776 1
268 7637 287
3027 4257 266
1830 7853 151
6636 8513 343
7191 195 -951
4229 8066 726
8692 3733 -334
6714 4616 -484
172 1348 -349
1385 6760 312
2128 1583 -157
203 3579 -905
3992 8511 883
7876 152 357
6345 3572 -189
2154 915 887
7425 1014 164
192 6927 95
4833 1479 176
4191 1637 824
107 4619 415
515 5258 582
879 4203 -811
3385 6031 351
3454 4232 795
5324 872 -374
5961 4002 -635
6998 7045 597
3507 3085 833
4949 1475 510
5415 5884 -734
2048 7835 770
35 7254 856
2314 3926 -585
219 8673 113
4533 8577 -120
1930 4672 924
4410 3715 -612
1393 7213 324
1875 4006 -978
8688 3598 280
787 1556 94
5039 4240 393
1400 5724 267
6226 1240 6
5933 2062 536
7523 7375 518
5028 1069 177
2623 2501 -329
6993 2809 686
4277 1507 -198
6632 635 -422
2640 6056 -486
3030 712 -372
1623 5890 349
1434 4510 -362
4968 8437 207
814 7444 953
1469 5352 -434
1852 2981 895
3890 1233 -465
7564 3636 883
4229 4816 -351
8081 6153 -615
2543 1700 790
5370 4724 -232
6391 7847 -861
6592 3801 493
1252 8516 -545
1584 4650 472
3888 4173 513
7936 6987 -914
7738 1869 -619
4492 100 -871
1517 2293 -504
2672 2863 -82
2083 1379 -674
4154 6049 -416
8267 1438 -974
7339 5864 -809
3612 1789 -511
2208 8679 -282
7237 3418 -569
2057 3352 -604
4211 4289 -725
6486 7701 -228
4391 5859 919
6237 6579 58
1850 5590 -584
567 3585 -86
7642 2412 -145
3972 6677 797
7843 5144 401
7817 1404 -2
8052 3424 505
6274 1598 702
4085 3687 -553
4879 8134 -492
5692 8514 -766
2033 5471 287
2960 4408 -852
2644 3115 -73
2379 6860 798
562 1441 785
8579 3820 -677
5782 8439 610
5162 2766 916
5747 2888 211
4484 1287 896
885 462 65
7274 5285 -235
4177 8239 866
5147 6369 -465
2839 6253 457
7606 1022 222
1579 7694 127
287 5233 332
5862 6166 630
3856 5267 -870
3103 7455 563
6188 2159 452
3946 783 -401
3622 1273 941
5040 6904 -309
7897 1829 903
1536 5403 268
1927 749 -445
1290 4476 -854
1511 5937 636
7074 4649 -837
4024 1902 125
7236 5038 -893
6119 2015 676
3242 5168 17
4434 6125 766
7293 1658 558
1296 4340 788
5606 124 919
7677 5546 548
364 3668 90
7090 3527 97
8318 1807 172
4837 8307 -803
3895 4889 -542
3999 6568 902
3563 5773 139
3877 3283 613
2132 3834 -352
2470 7620 634
2536 6364 785
2367 4350 -818
8364 8684 116
2144 7580 132
6264 3198 -776
1528 8384 -372
7728 5363 258
1035 4404 552
3790 7724 -902
3644 604 196
88 5864 -10
6463 5078 815
5601 4202 -370
2086 6114 824
1965 1805 -934
7739 7359 -617
795 1119 -92
446 5083 -710
8225 2700 -913
4819 542 -65
8508 3629 -200
8576 5182 58
6753 1266 62
6469 5179 -298
7310 1859 -408
7576 488 728
1597 2698 -1000
7547 1670 332
8290 3355 -566
2065 4896 406
2658 5168 -921
2533 1643 973
7916 6110 22
5070 718 423
777 6802 115
8017 8481 865
2282 8313 72
3925 2229 -362
541 1104 -896
720 2716 473
7315 8660 505
6141 2299 -713
4847 4321 -893
323 186 -771
8597 7684 209
1204 6262 -645
7831 6144 -577
5343 6487 -985
329 4571 -667
1539 4532 858
6963 6414 301
172 6761 258
1577 1347 450
2952 7650 661
7136 8277 942
2431 2172 74
1497 1266 201
1638 8542 -298
5946 6188 -405
4813 1074 -830
2707 1265 130
6443 7679 -89
6103 7479 -672
2255 2035 57
908 1736 620
3122 406 796
1306 791 16
8579 5182 -192
7929 1788 -545
4843 4968 -965
7228 1078 -866
115 4380 -88
1710 3590 384
1520 1600 -711
3736 704 859
4974 4718 -210
6199 3762 804
7423 978 450
5986 7895 -822
2291 2098 663
4555 5709 465
7119 4296 659
1013 3965 271
538 6363 -587
1750 8425 -627
1254 8150 -705
6909 8181 -377
5159 3963 958
217 2776 666
3888 6333 371
2249 3559 779
8585 4419 -380
62 5393 -32
5648 6540 -876
7717 2436 172
6857 2744 -569
7179 7080 -761
1305 7967 264
705 4757 351
6377 3683 -532
7341 8309 -255
3240 2113 687
5364 8309 555
3498 4638 -695
3291 5419 -766
3691 6271 941
3667 4361 202
890 6638 994
4424 2916 339
2896 2167 337
1707 5516 -230
386 4081 962
6321 7049 -87
6532 7388 332
8625 419 533
6452 6182 -275
6820 985 702
7214 8369 283
2450 7960 -46
4212 354 -305
2753 2930 94
1841 8057 540
8127 1332 898
7451 6201 -537
2904 1223 -976
131 2090 -735
4820 8140 -592
701 7895 377
3733 968 -782
3191 3476 488
8399 7403 538
2260 4498 4
5335 4190 -321
2376 3326 873
2110 7893 788
6551 7946 -820
636 4687 -317
2599 5174 168
2346 1573 -331
6683 5557 -91
1426 4105 -628
4881 6401 -271
8285 3860 -383
5619 950 152
4602 902 35
3552 2780 52
6353 5302 -135
1643 5490 -836
163 7333 -777
7842 7809 -853
6583 4732 908
8104 1952 -668
5237 2883 157
2313 4055 528
3731 4280 532
4343 4544 -621
8654 3205 -963
7863 2832 -849
5686 6413 251
98 103 -580
2742 6686 24
2057 4195 -751
7535 6856 960
8269 7327 -795
4448 7136 -310
4548 4663 6
6388 3325 -72
4943 5803 -157
243 3971 -211
3850 1187 967
7142 5691 -125
2751 2772 520
8229 7224 -331
6841 8648 24
4022 2412 -64
7162 368 166
2024 7779 -292
8587 572 353
1923 3073 933
3850 2172 -113
6438 1369 745
6207 2669 142
5955 6265 311
6098 8396 662
1056 4295 388
804 4362 -663
3696 197 743
5401 2905 491
3612 414 415
7092 2879 -407
6727 7615 768
5947 5673 -400
3672 6308 234
6477 2226 -933
536 5902 162
1602 2433 -98
5901 6168 650
8270 5529 960
1688 2929 527
3202 3905 -299
1732 2381 -465
5116 6394 -180
7261 3928 37
2996 3468 -998
1319 7756 -869
7041 7734 -837
1074 4797 545
591 880 302
6833 6642 -505
1570 7507 -359
8290 5126 453
2649 2874 -191
7595 1058 -818
4139 7960 259
3332 4799 -176
2682 3535 318
4682 7945 517
346 1639 -309
462 8551 282
7075 7747 -128
7234 1380 -511
7553 5299 866
5434 2926 -62
1028 4817 427
7386 1233 -336
677 2326 957
216 6876 -420
627 4379 904
5240 2194 206
31 735 -979
6776 5807 -192
6868 3419 604
7027 2079 26
7919 5197 -583
3412 7496 -898
6591 5583 117
6102 8523 -381
5472 6626 51
551 2156 -436
6529 5757 429
2390 1128 -531
4884 581 -82
1640 4545 981
7523 6584 -313
4031 6754 -213
1160 4419 -853
7017 3520 -898
5762 4535 149
7188 269 -52
6502 475 490
4799 4512 -119
5457 4033 634
4503 3608 -263
5442 494 251
3826 4392 304
6955 2506 -333
7274 3959 -81
4364 8040 -662
4630 6510 -156
1173 2843 -412
1751 7874 -744
6290 2819 910
3207 4674 553
6881 5846 722
6626 3044 -692
1142 7399 -410
4386 3277 898
5077 3262 -163
1297 3584 745
7009 4095 -434
2613 4274 -786
5983 2268 -742
8203 6305 701
5640 6195 100
8216 3406 -775
1462 3794 -560
773 2442 614
8584 1744 -562
7668 3056 -546
3979 5067 -662
1173 4568 0
6732 8129 -353
4253 5011 -124
7068 7063 695
729 3120 -736
1052 5457 -363
4164 4921 -29
5403 1654 -723
4795 1286 -447
6592 8613 341
3826 8032 -691
6920 6939 667
4682 8421 991
7088 2792 719
6342 352 932
1271 2602 786
85 5472 -732
70 7543 -127
3033 7134 -825
6282 3541 -912
5335 6695 -674
958 4103 977
76 8653 99
5333 2274 -542
4915 8342 433
7575 8018 -90
6562 3304 355
2919 6855 45
3226 297 -485
939 1180 607
8142 455 -526
4466 8316 416
5329 6823 911
3461 4637 541
2345 1483 699
4929 4933 419
7592 7051 -225
2283 6385 -312
627 5474 799
3327 187 180
5866 6019 196
6785 1759 -12
7050 4656 609
4294 2904 425
67 7112 -437
4546 6106 -885
5621 599 -308
7089 5972 314
8570 3877 797
5413 8669 284
3998 4898 743
5666 7496 -685
7703 5576 -159
5088 1459 -655
4896 5080 -147
3482 1185 566
1562 3374 320
4022 3298 -206
5155 5879 -339
4129 3122 -459
5948 7463 -849
1716 2484 78
7448 4653 -812
6987 6360 -797
4890 3038 -815
1116 4467 995
7042 4617 388
6567 308 568
2137 5757 -47
3390 3900 4
7860 1017 434
1649 7101 -881
5967 3969 -901
7878 29 -645
3080 6354 -787
1157 5848 840
1112 3138 562
6875 4439 347
5834 7103 -932
6455 6588 -281
2754 5932 607
6125 743 -870
1221 1015 -307
211 263 876
2844 3440 -773
6079 7917 -135
2313 926 611
3571 8277 -11
6943 1039 241
2293 4204 -114
2213 2142 929
2434 5244 870
2381 650 821
1487 7953 -165
8287 3869 -264
6670 4683 88
4023 1277 369
729 451 -13
3011 6128 899
5985 1738 241
8031 6477 -934
4819 3764 -735
7937 8436 -997
7573 794 -416
1882 3623 -826
3635 4567 631
6763 790 -521
3273 2127 -388
240 2583 -389
868 6114 635
6194 1959 -848
2891 7444 652
1152 6416 -7
3467 4371 122
7029 4910 982
5416 7182 -98
332 8086 -184
7444 5957 317
5540 8389 166
7105 2289 -690
2609 7265 -65
8410 3136 -168
4317 7895 -107
7615 1754 702
6550 6756 -941
2911 7839 -758
3422 1625 539
2828 4483 -888
947 1222 -981
1207 4387 959
8639 7233 402
3512 4565 475
2542 6623 247
8398 357 -988
4011 1567 668
7358 2906 55
1815 3379 -455
4825 7320 -735
4226 1081 -297
5276 1456 -748
5989 961 -991
6151 93 -378
6405 5390 904
80 4001 852
6018 8237 -982
1923 712 586
3547 4733 -231
4517 4844 -141
7353 977 315
5904 3784 -839
7422 7459 813
7365 2933 748
8545 1678 -768
5159 1074 786
7361 6187 -459
153 5997 -338
6223 324 -992
4583 7608 -944
7019 3783 410
4795 7401 -557
994 3314 -403
7537 5432 242
8108 4647 590
2828 3993 401
3002 8185 709
2089 1170 420
7235 2666 -671
2767 8526 771
3209 748 -197
7224 5012 199
1264 8506 628
7869 4218 -18
4324 8227 -238
2706 2617 -241
7141 2941 329
5412 1749 -786
8361 3772 861
3289 7683 -277
7658 1683 -655
2089 98 979
1246 6866 -86
7411 717 -775
5744 3425 664
1001 4159 996
3316 6333 -412
4165 2602 324
5909 4847 236
6846 5703 -828
8091 1633 509
7596 6554 865
6262 7027 -630
5155 7991 -362
7031 8407 -549
452 857 4
4040 5110 -621
2298 67 585
7755 3395 -949
1751 1657 644
2912 8550 39
8163 3704 752
7740 7435 -191
5236 6708 464
5514 6082 570
5234 5908 -855
2985 4506 398
3514 2848 152
5807 876 -239
8335 1894 462
7380 1431 -582
890 5838 -605
428 9 -561
8412 6452 734
2043 933 -597
6638 5603 119
4141 2387 737
3053 5360 982
3630 5217 526
3041 5237 34
8642 8700 -918
1435 5221 -123
6036 2649 -562
5958 7071 -804
4463 4944 -14
8465 2875 578
2069 3614 -863
1462 182 -458
2908 4307 -407
2276 5525 -690
2601 701 79
4864 6888 179
2624 4955 40
1808 7969 -914
5116 7692 690
233 1291 -873
4598 3666 790
772 940 -305
7395 5627 943
2711 228 517
646 7686 14
1009 3094 -643
3361 549 -933
8214 6030 935
2380 5529 586
4991 1381 -54
6879 718 -695
1023 2241 700
8526 1301 971
5078 310 -318
4289 5988 123
3155 3190 917
4406 3593 527
4127 533 599
5346 5331 -417
1750 4174 -464
8334 4008 484
6975 4443 297
2999 509 93
7612 8398 615
2396 979 743
1426 2242 120
7550 5565 186
1515 6201 367
4764 8518 -182
7348 2248 -646
970 7331 540
8453 3047 313
8209 6843 180
8337 497 779
3338 8007 279
1156 1854 -636
8136 6937 19
3807 4714 589
4886 3374 -375
8026 591 766
5963 1807 132
2566 8435 416
4396 2370 381
7633 188 -751
7830 5009 635
3626 5953 57
2007 5892 739
3458 2878 -934
3083 2595 -317
5791 6578 663
6157 1616 341
775 7055 -780
7021 5002 233
6406 6587 -172
4872 6788 255
3763 4026 -149
1709 3031 856
5633 7672 361
5993 7084 -521
5822 122 301
3222 3700 722
6947 7735 -409
2491 2444 488
5400 4299 476
1081 6626 -252
1103 6288 -623
4426 6198 940
7429 5941 96
413 959 151
1340 1860 449
7738 8660 -653
5346 4856 11
5119 3453 -110
6229 1290 911
1471 6984 849
2841 5075 890
6378 3105 1
2218 5664 95
739 3292 -876
7377 324 -601
5517 2861 75
4484 6880 738
3967 4681 361
3101 3953 -190
7273 4488 799
5320 6451 -975
6014 3819 -667
8110 3687 -90
7338 5430 257
2110 1678 -978
4870 2701 -884
1220 1276 -279
8628 6707 -918
5112 1701 621
1483 2229 737
3958 3275 -766
7120 5282 -633
1006 4412 -116
3519 6110 -552
4425 2823 -583
2886 3130 -420
7984 5769 490
1728 263 -8
1284 7735 -32
3949 3837 543
7253 6940 310
3513 819 -927
1473 4761 826
1555 3005 747
2123 4022 177
660 6132 -551
8522 4512 657
7327 2452 768
5513 7792 -907
8212 5482 513
7862 4173 702
945 6975 759
2918 2702 -111
3870 7450 448
8176 2740 -75
8331 2711 537
6506 5344 536
3073 6275 -855
6329 3866 -393
6631 6160 472
2435 1683 -61
7622 4520 -191
1033 6976 780
3527 4512 393
11 3649 -652
330 8142 727
5996 6334 356
7889 5417 -755
3116 4620 750
4781 4143 -316
2228 4392 -132
7137 8344 39
8173 6371 -534
607 7244 590
6428 2237 75
7952 2695 -933
721 8364 -850
1049 6665 -582
1969 5861 512
7384 6097 740
270 7826 -188
1340 2099 -562
1181 5224 444
5228 3482 -588
7679 6286 983
4010 6251 -616
8247 5092 -349
1733 4114 372
4841 5764 753
5280 7839 692
7149 7175 -263
559 4144 -25
3668 7069 -621
1974 2254 769
5956 1528 -37
5010 6246 -158
6822 8002 -186
8053 2930 998
6518 4395 -471
1126 2007 -145
7948 90 382
1978 6035 -570
4100 5648 74
5603 242 949
2689 8705 620
6880 2845 -479
2260 3276 677
6562 5009 459
1072 5942 -516
4217 8634 -409
3034 3571 272
219 8464 970
8556 2960 577
5204 111 389
7841 5633 -652
1867 8610 625
8046 3553 -927
315 1462 -763
3997 6132 -710
6565 6449 367
282 6585 -270
5641 3265 530
6710 7152 554
4196 6591 32
4116 564 -46
4119 8526 -695
341 5628 -66
1301 1447 -152
1786 6485 -556
3867 6908 475
2176 1543 -692
627 4957 -914
7732 2588 -58
2878 8433 -876
8124 4405 305
5820 254 383
4359 2664 -783
5899 3067 -922
5854 858 -132
6657 302 -28
7860 799 798
6309 782 -526
3605 3168 472
1847 4085 -190
614 3708 297
6626 8339 995
6953 7935 -164
5640 3892 -33
8432 5394 957
6694 3632 706
5980 2243 855
1983 1900 45
7065 5050 361
2024 1995 559
2206 5388 -886
5453 5046 941
944 6310 -792
355 3001 996
183 2993 -653
142 3304 13
143 3048 -41
8414 3741 824
1202 1389 778
6165 8083 796
4562 3355 -153
5146 7656 -571
2345 826 -802
1212 4580 -531
7852 6575 -209
3017 1585 518
2702 4581 -642
2730 2867 -462
7250 7243 230
7634 5198 147
6588 8490 -278
7328 1380 -737
6642 5480 68
8005 2116 387
5058 413 -787
6352 3704 -174
6591 5635 6
4988 7354 -806
3442 5977 365
3868 2901 909
6077 8602 -882
7527 6246 737
4534 2235 -637
4775 710 482
6872 6777 -376
5406 5343 -338
6643 4175 170
2844 5741 -591
6266 577 706
5194 5811 589
8610 6083 -101
8695 86 255
1520 2751 553
3008 3836 920
4255 4818 -330
937 451 341
4729 7887 -774
1756 4518 598
5697 658 -674
7724 2112 -222
4750 3604 395
3269 4851 -196
6682 4027 920
4730 8402 -877
4933 2126 751
2380 37 -387
1006 4092 46
7447 18 874
7136 1452 -583
623 7289 741
4445 1999 812
5976 7328 -446
3210 685 113
1173 4221 -288
8025 6651 738
5364 2679 611
151 6339 709
7339 1552 -63
2676 5907 -810
8591 6856 -222
2610 2500 -635
5919 8298 849
3726 7011 -442
5566 1035 883
3350 7762 -107
3668 1451 -137
5803 5388 613
1720 7370 -33
1979 8099 510
3135 3205 -703
1322 2871 -45
7558 224 -929
4916 1714 296
1063 3151 179
1929 6873 -516
1606 324 -276
3254 4319 313
8090 5755 472
4722 5047 509
6112 6100 713
507 4256 539
2589 1395 995
283 4896 629
2118 4629 951
6586 1703 862
1181 2119 -156
1596 6520 -667
343 4526 -391
1037 7751 912
723 3632 832
40 8562 -319
1685 6962 734
4093 6660 606
8424 1039 -339
6470 6113 411
5650 4899 507
3730 619 -502
1317 492 -137
7263 6381 -845
8342 2558 -838
2775 2343 -332
1279 5140 -240
7676 2362 -224
3873 2327 664
742 8678 394
7196 5405 212
5670 1603 -886
2510 6333 -464
1152 2452 702
4276 1363 -521
2504 2376 399
4099 6450 329
877 8226 -375
1482 6873 130
6685 796 -330
228 6423 683
7004 5935 811
6941 4656 -4
6230 4229 -528
3742 5512 -788
5829 6160 -137
7301 1559 -375
1979 6801 -283
1570 7690 -179
732 2104 434
7525 6633 95
6049 6304 308
2674 2471 258
1510 3594 286
2500 4790 -440
1369 8615 -851
6596 3701 98
2354 4483 652
2980 6927 -685
6007 3628 -676
5544 3276 -51
130 600 -723
2860 2464 -995
5892 5428 358
6532 1360 -540
2719 4603 288
7585 4173 -756
7742 6923 626
4415 4293 602
6739 8601 -532
2718 4118 80
6282 37 -154
760 6023 336
956 7574 -402
4626 6196 776
6532 4229 296
6430 2957 184
747 3432 -631
2138 1128 -970
5221 3242 942
4071 7915 240
7802 2777 991
3526 378 304
5028 6289 573
1724 5147 177
8592 239 664
6482 1557 -191
1526 2244 -108
4881 6645 718
3584 1453 -811
7941 1831 820
7788 2010 -500
2971 6044 935
5958 3717 454
4583 5049 -788
188 7808 50
2412 8344 445
3585 4399 711
8512 964 729
226 6981 799
8441 5451 -602
531 5891 321
2144 286 713
65 6581 -859
261 1775 10
4352 7740 -570
3670 6323 -556
6599 89 835
259 7855 202
2248 2354 -238
5299 8359 406
1244 2118 -263
1460 4260 843
6712 6756 541
164 4930 185
4842 970 -269
4159 7989 -490
7218 4937 467
6474 8557 -644
8293 8059 -60
6594 74 894
5112 6805 -992
6578 7955 122
4447 585 -110
8246 6274 -997
7841 75 532
8216 8548 339
2334 130 -11
4439 5867 -108
4916 1676 -15
1208 5891 839
7261 4545 -124
1770 1365 -999
744 5038 443
6684 92 -490
6621 899 -792
3403 8368 727
1912 2090 813
590 6545 -654
3134 2694 260
7881 6069 298
3291 3256 -870
7108 418 453
2063 2358 -505
4761 872 -272
8497 2529 113
3370 3578 -918
3627 4971 17
2527 8333 146
4286 6847 -861
6791 8064 -248
3171 2454 983
5904 2472 167
1351 998 -450
1183 2180 -862
3827 4711 -320
1303 4430 997
1006 4875 -362
7803 4924 208
5831 7776 464
1480 2772 550
6891 6775 926
8241 7350 629
1404 5254 -772
3952 814 284
5877 7583 -483
2831 8106 -919
8197 5848 354
6962 1886 402
3546 5145 536
353 7815 -170
5336 6949 -976
8417 1783 -932
2194 7419 -646
5719 3213 974
31 2165 87
2787 6491 -481
2038 1349 807
4786 7776 722
7736 3139 502
8247 4827 -379
1656 199 855
7381 1040 251
4194 1640 -610
2542 845 -607
8703 600 810
272 1423 -983
1853 3585 123
5405 2173 -118
803 1971 -277
