17
801 868
293 800 950
859 451 341
329 57 -870
926 806 817
831 356 150
787 638 -470
133 468 -791
921 341 651
802 701 871
897 490 -820
946 623 232
633 906 -169
672 914 -131
385 664 137
105 71 122
430 268 47
739 650 415
180 771 -166
381 418 262
144 904 -869
231 97 -445
750 141 -788
522 147 83
246 873 -543
224 393 849
241 532 561
77 683 318
396 320 -865
43 176 -575
577 24 -378
410 657 467
783 362 823
524 293 -910
964 319 587
5 756 305
933 185 -213
19 40 -477
569 852 625
569 452 5
425 367 -886
473 231 -778
781 175 -613
123 345 -991
308 664 -866
203 199 28
140 701 993
568 539 -25
60 588 -268
432 81 118
820 616 391
249 255 -447
332 875 539
668 323 572
299 836 367
801 106 746
55 657 253
523 127 -306
886 722 597
496 773 677
151 395 674
344 121 -492
759 84 955
496 76 -159
322 669 -870
180 584 -172
8 750 -368
949 585 868
332 710 375
673 289 908
717 681 -333
30 430 547
426 871 -467
759 691 -409
622 88 -642
797 708 -947
539 191 985
850 844 874
391 669 -655
526 196 -179
743 559 -806
452 320 -923
609 706 997
642 470 -698
355 790 -60
77 580 293
914 565 -639
870 215 -861
41 641 -863
674 132 551
481 367 634
94 770 488
748 938 235
939 98 -241
310 57 -879
726 860 580
410 819 -894
170 120 -712
315 660 -267
614 800 718
805 763 183
295 842 869
487 285 409
693 340 -369
667 212 151
463 95 512
649 191 795
390 716 530
596 457 751
502 119 -698
718 10 220
686 683 -664
132 480 -828
444 683 -885
918 330 131
21 456 -433
965 541 -911
664 909 -655
588 345 765
605 658 -453
876 584 592
353 98 567
110 454 330
785 668 262
347 717 -883
845 393 -55
559 424 116
236 316 985
381 338 567
918 297 768
51 50 395
546 519 -744
879 328 141
200 290 174
340 238 63
612 647 -38
2 547 -984
947 647 -802
635 351 -75
956 334 527
117 507 -610
510 29 -462
528 428 330
855 810 172
465 30 -821
685 450 986
158 269 117
647 494 -11
6 244 627
612 131 643
612 773 938
417 601 473
103 754 433
917 393 315
53 743 138
672 232 -115
12 294 432
286 229 438
877 938 -486
330 762 -799
834 478 -82
467 538 -510
568 654 -478
182 123 -609
801 705 -611
700 722 -938
504 557 -533
864 888 762
830 676 630
298 521 484
546 290 323
49 9 7
66 326 -732
767 535 -6
610 134 955
69 391 -690
755 578 -102
918 99 263
881 528 769
187 735 716
499 596 900
904 870 -846
205 363 -734
685 610 244
864 503 -646
194 728 252
533 806 586
654 702 52
831 457 -506
844 506 561
719 391 948
311 175 141
46 830 -299
893 846 -598
946 267 -336
825 592 741
157 118 466
508 84 847
383 544 -313
130 742 314
278 149 -299
12 775 408
221 786 -379
703 58 -610
246 298 -374
944 604 687
412 728 930
460 239 489
922 740 697
843 67 61
953 412 -880
429 383 -678
637 371 -217
874 320 -95
89 827 -72
349 371 364
792 608 52
157 418 -786
237 178 -78
680 487 579
675 510 578
132 610 -81
440 221 77
8 785 -705
526 674 -499
678 110 595
152 270 296
580 828 446
315 371 971
718 277 -480
324 661 911
828 522 -573
511 355 901
910 963 -972
127 892 -541
291 251 -893
148 382 -663
349 418 -878
595 966 -54
491 397 -95
74 264 -592
708 614 949
831 237 44
856 129 119
468 634 -799
742 275 -837
686 95 -778
378 123 819
373 378 -452
939 928 -504
139 732 561
637 832 813
706 928 -165
554 797 457
90 522 592
539 658 -152
558 631 81
622 514 899
756 782 -129
529 303 853
443 622 -709
953 605 438
908 489 525
264 576 735
196 542 279
47 308 -346
254 874 -660
674 45 -930
295 566 -128
18 195 676
557 705 658
932 746 680
72 712 685
193 291 -119
145 343 52
313 715 -239
843 884 503
889 769 399
14 521 864
739 418 -593
208 888 532
457 183 -867
462 304 -576
798 205 598
742 743 42
514 329 -611
957 979
786 86 -850
317 372 853
808 352 -854
263 727 -907
679 667 -362
244 880 142
809 473 829
844 337 -111
359 512 -443
919 786 -885
22 953 173
501 739 719
75 883 746
882 466 -747
577 67 -881
739 440 -425
900 10 630
239 176 -392
826 72 -83
784 624 -101
125 281 297
941 841 -442
449 37 987
44 915 406
327 842 69
321 849 -385
709 498 528
24 296 -212
715 85 -23
753 658 504
390 930 -816
805 875 395
858 81 460
817 171 473
797 689 -7
264 168 -603
523 948 -891
267 166 -610
499 750 -768
203 868 633
741 837 -782
336 756 -286
919 138 29
596 496 306
747 491 -215
588 498 -638
565 360 627
739 596 -364
287 211 -382
740 606 581
748 26 -972
419 224 362
348 957 62
888 77 -60
195 885 156
676 152 -378
652 573 114
92 873 580
765 154 -184
570 667 192
318 378 -51
792 453 -356
834 509 -176
42 191 -682
111 514 -109
496 801 443
35 695 -322
175 153 621
774 800 962
666 870 -976
612 867 -630
148 217 495
100 230 314
466 406 -144
241 137 809
124 848 -716
703 433 823
449 588 -499
108 19 318
285 869 622
406 429 -694
347 591 852
49 654 -839
833 873 -988
353 576 536
145 502 846
423 918 906
520 630 699
450 848 100
232 463 -762
675 723 654
388 927 268
90 953 -758
839 871 -630
932 667 -983
613 679 218
32 909 -568
93 180 857
625 913 344
540 611 -154
875 98 645
741 203 -851
399 554 899
636 947 -198
805 529 -354
309 2 -554
98 555 333
816 505 192
297 783 -802
692 929 440
915 118 -784
128 845 636
851 937 840
415 705 853
246 851 410
386 687 428
708 444 -256
295 616 395
931 521 -895
456 216 -637
830 740 -272
277 21 -399
920 328 -720
884 687 595
589 306 166
795 777 -258
915 387 334
434 21 -930
693 372 409
43 558 359
611 327 107
89 97 -972
819 263 -631
517 941 -518
680 141 589
85 377 -551
475 470 -59
678 653 -604
384 320 -345
779 918 -216
714 150 -185
653 617 254
758 226 281
111 380 -876
565 716 -336
216 541 -799
385 254 34
591 114 507
895 562 756
43 482 -637
430 710 468
50 473 12
79 129 -894
731 826 -470
362 309 -335
267 846 934
899 126 -742
57 947 -990
324 408 -951
159 453 255
91 427 582
933 54 108
550 784 938
198 704 -612
699 572 581
392 760 -721
607 112 101
1 516 -456
826 587 705
215 322 -388
515 196 989
365 99 91
738 208 65
661 185 -364
487 270 696
436 826 925
775 394 349
551 308 120
34 483 -341
268 929 322
692 221 -435
446 566 -718
745 256 35
684 110 -178
793 3 777
349 866 360
93 593 582
99 441 -619
81 263 -302
348 108 832
3 736 -194
237 814 -779
728 91 304
432 542 906
903 393 -651
568 707 534
290 767 954
106 358 -801
483 883 614
786 196 -953
723 248 -388
905 86 -633
703 219 571
721 587 642
523 327 825
320 144 -411
939 264 894
833 112 -993
758 261 -569
287 155 814
567 192 529
128 433 -225
738 608 -136
736 952 -861
664 178 338
70 561 -139
209 949 475
800 243 -223
101 385 821
704 884 94
586 357 900
252 736 -13
180 13 7
638 391 356
421 520 -43
533 146 548
62 127 249
837 884 355
624 862 -491
186 608 -38
731 797 -216
429 647 340
628 907 -671
197 535 -783
408 738 100
631 703 -755
479 787 676
160 203 -102
833 911 -692
690 119 622
144 750 -738
907 771 -229
920 621 800
574 885 -635
734 850 -88
930 241 -688
708 899 -549
631 7 -686
212 509 820
898 505 737
25 858 22
516 300 740
153 917 840
739 690 -983
938 892 -112
753 571 -177
517 265 259
662 853 779
911 673 411
242 429 521
943 505 -343
454 399 -975
831 35 -382
309 939 557
466 679 997
645 576 130
395 703 302
84 763 540
74 242 324
493 499 286
221 656 484
423 807 -580
679 103 721
748 185 827
235 24 854
169 846 -879
1 16 -415
709 872 809
237 874 519
376 663 -160
765 207 688
608 40 143
403 836 -881
827 436 510
577 580 142
308 540 898
876 558 -206
14 567 -210
896 865 599
749 226 -47
391 499 888
312 454 23
455 745 -28
845 430 821
693 814 -421
787 375 191
716 308 -417
373 441 -718
836 537 -918
939 936 676
770 19 -41
321 513 -405
80 174 -148
562 191 -400
941 296 -303
314 434 -59
89 628 181
653 894 -885
118 348 -456
186 292 915
355 869 794
626 426 224
647 638 -547
344 448 657
453 567 -122
451 263 972
777 532 91
596 598 933
409 714 99
409 371 671
181 596 213
896 606 943
782 588 -549
948 58 -400
642 260 -800
176 38 61
193 269 402
787 951 27
483 743 -535
432 695 -611
223 586 934
858 142 -831
367 356 -867
339 757 -317
726 502 348
878 166 -826
447 26 187
453 732 -506
212 920 408
655 770 636
160 586 -836
461 242 -476
840 349 -311
100 161 692
10 423 -825
76 366 127
448 452 119
804 197 -609
456 218 122
506 802 -987
894 241 191
501 611 -856
912 851 308
68 524 468
954 131 -548
265 596 381
652 245 -422
726 602 -698
590 747 -121
879 285 779
828 444 -68
647 678 -426
869 109 -447
265 579 364
196 300 522
911 749 -109
826 595 950
365 192 831
615 649 -861
525 567 192
260 609 801
607 725 668
836 608 -855
684 900 -280
941 489 -513
868 955 -566
895 648 -455
781 592 -946
365 415 891
279 258 -445
389 287 183
757 112 -637
275 261 495
900 7 561
240 495 -564
358 56 816
279 806 -239
357 479 -783
583 888 448
266 509 472
95 230 -699
683 709 -510
465 169 233
569 926 787
650 312 907
842 290 248
726 791 453
173 770 236
905 1 -10
193 883 -55
338 296 -935
559 669 -684
142 853 -916
671 429 -769
237 515 80
905 940 44
49 694 -916
455 366 805
290 213 52
648 701 73
847 373 -845
658 845 962
610 501 -317
859 117 -82
9 916 60
808 806 -700
296 742 -419
949 597 455
945 719 -294
33 728 -169
835 332 847
567 604 -166
887 119 -65
320 237 185
220 585 -625
103 90 -732
340 392 -669
336 519 79
122 651 -106
609 854 746
843 465 181
731 58 816
602 304 949
206 570 -832
373 25 434
21 885 -749
220 493 880
446 386 634
256 234 -6
168 282 598
619 892 -449
650 839 98
839 392 -483
697 637 -246
906 945 586
362 90 823
336 354 281
303 814 798
902 649 552
439 884 -299
354 928 -492
406 39 641
287 103 133
681 446 -41
807 876 -30
116 315 478
910 202 290
908 770 801
918 627 562
685 259 872
253 675 -915
36 411 332
811 697 -100
855 173 356
335 352 -404
533 574 124
61 562 169
309 198 402
539 304 888
40 420 -577
949 641 899
642 803 131
808 424 49
46 701 707
346 327 395
818 606 262
104 691 274
512 458 546
402 56 447
689 720 956
521 913 -141
802 481 -921
249 539 -106
95 118 -838
633 423 656
857 388 384
264 922 -443
636 623 -535
764 430 -829
461 127 966
818 609 113
67 521 -318
513 546 -206
172 652 638
329 639 -300
864 884 -755
183 40 -887
716 101 -772
713 564 6
729 287 -153
879 374 -255
126 803 -934
563 39 708
720 268 -793
719 914 -849
469 100 694
84 828 646
279 613 221
586 452 -32
436 258 -607
436 249 -313
210 401 -231
764 159 -626
304 653 -871
88 360 -696
358 905 518
289 367 -781
391 745 596
85 584 277
292 679 -958
10 325 -239
370 486 -276
772 448 97
16 639 -56
316 784 -992
429 510 143
741 662 180
337 402 842
382 592 504
65 171 -341
374 359 786
761 659 -130
25 491 -308
488 853 -878
786 261 -225
250 745 -210
316 13 -283
547 173 273
915 943 972
369 768 -907
18 673 -886
259 884 719
414 794 -635
619 470 -34
492 950 -530
353 34 886
504 551 -854
811 423 510
626 627 757
604 270 -976
852 716 -881
702 644 654
234 396 -876
372 107 74
728 904 572
872 685 949
192 377 304
951 73 496
806 214 513
837 784 -891
765 10 -766
431 869 523
661 427 -599
157 90 -352
116 898 -727
288 800 797
184 92 -459
496 122 842
616 957 -134
352 143 -85
658 815 -311
777 300 -293
60 105 887
99 695 -689
711 346 -176
315 726 -648
440 87 685
868 660 -770
598 667 -223
726 494 -36
70 30 -797
215 721 309
721 814 -367
83 351 -626
508 923 -48
36 616 -172
28 88 405
555 234 111
955 563 -591
407 500 959
764 781 364
165 473 -754
275 405 233
208 674 881
388 361 515
320 333 -695
847 518 -903
70 748 -89
216 866 574
636 583 -28
764 169 833
860 288 120
502 231 -826
916 194 259
866 115 -728
398 344 -37
655 641 378
74 131 -28
848 347 -521
668 208 538
339 296 640
792 429 659
643 778 882
944 290 -172
491 2 -555
393 232 -375
277 200 854
860 146 -898
602 51 873
880 123 -490
97 793 26
392 391 -756
251 713 -213
780 511 87
783 187 896
587 153 956
653 345 613
883 274 863
288 30 -18
578 381 -677
181 949 582
647 459 -592
600 668 -504
709 184 -10
104 850 924
416 479 -145
924 36 -640
735 658 386
379 178 -479
162 54 102
2 199 567
588 846 -616
778 956 606
428 71 -759
135 672 -636
843 359 414
914 158 971
897 310 247
476 642 -809
931 158 862
367 276 -105
418 202 989
102 628 -519
120 220 -223
191 251 931
138 291 117
718 77 -40
11 552 377
769 633 159
334 733 738
646 271 871
181 803 489
32 715 -531
410 611 -423
399 346 426
241 852 259
508 324 -411
617 47 -894
543 235 77
289 438 -133
66 914 991
359 431 -944
191 540 58
763 306 -373
935 874 -343
358 667 333
517 282 990
836 947 328
180 167 839
7 650 522
425 79 -920
56 4 635
303 807 -516
514 766 708
763 333 -780
46 823 -992
654 214 -80
588 650 -604
587 831 269
80 852 -835
471 96 8
649 808 97
256 29 -972
841 446 130
359 893 -890
539 47 -81
308 284 662
245 121 -650
368 656 -539
793 18 -567
804 555 -242
794 88 -582
631 341 393
53 443 -294
707 897 -359
589 451 -29
521 539 995
795 617 -676
313 753 867
438 952 -387
389 781 -328
843 885 260
176 285 322
171 167 -579
21 504 -822
711 325 519
128 554 -52
761 652 685
402 907 49
335 906 742
80 410 -905
15 199 -732
766 126 898
300 832 -888
372 262 -373
149 934 801
942 125 -797
596 711 265
319 329 121
691 353 687
218 267 -846
226 591 -555
703 727 -787
373 131 64
866 576 133
261 328 -671
378 143 112
121 177 276
328 436 895
457 222 -257
301 512 856
618 477 -402
463 405 -334
882 955 -579
127 782 425
519 838 470
220 437 699
544 148 672
941 154 373
346 938 -305
626 917 -367
425 136 -200
145 387 151
607 158 -636
255 893 -357
713 379 596
290 676 650
620 417 751
668 58 -45
191 888 56
832 122 193
862 498 -886
928 104 -546
439 539 -17
616 373 -357
12 57 873
756 822 693
275 939 -453
575 662 -542
76 134 24
539 221 459
857 499 -416
153 470 -311
496 627 -710
874 114 164
773 48 -397
411 685 476
773 486 116
35 672 -853
758 248 -463
740 423 -100
140 487 -80
925 408 -800
673 683 108
45 64 -267
112 832 -834
509 609 216
556 435 -177
716 533 818
732 534 359
338 725 -126
316 921 559
569 191 671
948 568 -503
831 337 -908
286 542 -712
330 544 -577
18 584 -479
495 297 530
53 928 -688
493 39 639
713 531 460
594 226 598
78 241 347
188 669 47
722 380 15
805 860 -81
938 212 -291
707 728 891
89 903 -503
564 243 121
596 600 614
68 310 780
891 249 845
471 832 82
448 770 28
164 554 -98
388 439 888
357 693 48
204 20 241
685 904 -389
441 605 -135
741 945 -1
943 185 -87
244 95 -166
265 303 -364
305 362 -75
646 773 916
745 677 468
805 499 581
482 679 -100
885 256 -257
829 382 -329
150 200 917
96 417 964
504 616 -92
690 78 91
91 384 -327
154 500 605
285 886 125
336 518 -556
543 694 -843
872 379 -618
230 290 398
102 605 844
588 842 -584
185 841 593
736 48 632
920 255 -328
138 355 -791
292 91 -166
508 289 999
516 821 650
397 388 286
774 580 75
870 181 -413
628 347 -198
227 389 915
123 372 -981
845 895 -838
524 90 -753
363 794 479
883 248 -788
27 718 895
567 857 -253
380 702 326
487 58 834
559 805 941
835 308 -845
94 370 305
636 493 69
954 183 328
33 190 -912
371 871 -696
535 763 -667
807 658 -23
578 792 203
22 371 877
193 110 -429
956 658 903
398 232 280
141 537 -691
674 84 367
813 423 -397
592 860 611
660 714 826
769 458 -877
62 525 134
689 532 87
933 334 301
862 640 982
38 793 -850
586 815 -311
441 43 -803
417 385 135
852 678 126
920 507 -980
869 932 602
34 871 396
33 434 892
706 68 -759
330 684 46
333 844 -393
759 916 -405
907 95 -604
496 722 840
782 126 -977
657 216 879
129 703 330
209 552 -619
206 143 -800
375 408 -926
27 487 899
138 839 -414
208 528 814
643 396 -621
932 938 -808
647 741 -674
695 338 612
761 14 916
241 157 -150
398 463 -743
797 105 -388
228 231 -779
130 160 -839
169 873 -152
503 669 -848
167 612 -626
503 71 -988
690 779 -625
75 132 -292
766 752 -401
444 424 -794
593 866 601
370 850 -429
738 933 -315
154 683 -22
900 739 -812
409 951 259
263 114 425
615 182 319
800 234 -574
358 116 357
359 294 684
686 260 -536
696 907 607
13 423 -283
383 726 -399
775 51 -431
835 245 -375
434 284 -391
946 110 379
224 689 -684
828 849 -855
939 533 -985
522 220 -630
295 60 -838
239 75 274
713 882 269
207 70 390
137 87 682
766 646 563
951 124 79
937 135 -451
614 254 130
435 923 663
583 603 406
539 314 194
603 770 -258
244 839 105
177 841 513
939 64 927
37 607 761
711 666 546
218 600 350
126 156 -548
290 872 -915
768 677 -941
308 442 -213
945 924
244 407 -64
224 728 -576
185 433 159
747 652 -98
537 521 753
606 721 219
488 808 852
684 547 -808
140 558 -575
522 295 -905
176 931 -60
362 902 -619
928 535 133
547 165 897
724 134 881
389 547 221
772 677 140
606 506 954
41 84 996
42 677 -72
272 677 763
415 314 336
256 813 736
28 292 811
683 556 -267
220 646 -648
393 658 488
557 660 188
168 13 -328
641 704 -680
166 114 -382
44 451 397
559 221 285
67 314 -85
918 698 -884
366 710 869
845 876 -433
391 185 -297
346 548 -591
893 239 -648
703 929 102
912 381 424
354 772 -936
678 661 35
223 749 -470
188 513 884
164 668 264
794 866 -393
455 328 -129
301 609 -572
239 530 497
181 505 835
295 194 118
45 889 670
876 868 69
942 227 -649
241 911 -707
410 293 894
403 109 -904
564 520 234
841 227 23
527 615 494
129 358 568
381 763 846
661 174 -337
157 612 447
788 729 247
107 938 -314
53 402 570
699 726 -223
629 133 -916
432 464 -651
200 551 -987
519 128 -124
764 938 -86
914 749 383
328 662 92
188 679 730
119 613 555
851 130 -861
872 397 738
510 155 -699
10 111 -211
308 64 170
561 923 721
149 879 -766
596 219 -542
431 682 772
143 795 -869
551 833 -797
265 779 -271
237 589 -518
510 675 -686
515 136 -287
772 769 -540
614 345 -59
388 19 -360
714 260 -892
595 845 -768
628 660 -57
546 528 -944
796 579 -324
609 577 606
779 828 -328
854 921 -946
92 42 164
474 807 784
824 316 -49
720 185 459
599 262 -518
223 883 98
731 296 -804
373 703 552
615 601 -973
608 508 -536
212 702 -682
449 658 715
109 867 -51
107 165 603
659 495 -337
725 30 -56
559 708 -937
576 323 -812
309 416 919
553 242 922
855 575 -274
934 695 961
805 875 256
615 28 -238
310 420 751
278 609 810
743 904 -413
295 423 728
53 395 607
65 394 -222
557 27 -198
641 356 80
629 808 411
92 727 -455
177 824 124
519 162 310
886 568 238
11 820 -930
336 786 -992
870 42 920
38 16 869
131 557 474
784 751 857
534 683 -986
488 638 -368
220 672 -609
65 119 272
893 161 466
231 527 -768
340 227 823
196 439 -182
895 435 -198
214 482 540
577 637 628
638 426 -527
704 633 717
3 129 155
448 802 -772
168 866 448
334 198 398
285 940 -265
253 629 249
654 591 994
814 674 442
247 568 -767
496 733 677
766 932 205
704 381 -73
447 388 -539
837 340 -205
655 43 503
696 414 834
375 619 510
546 512 319
38 605 774
35 239 -918
425 181 -395
278 136 -451
25 310 427
362 677 -259
410 871 304
148 471 454
126 756 270
353 390 -370
70 821 514
379 327 942
276 432 -692
682 606 -696
904 237 -50
1 298 -919
187 468 -799
486 606 -17
443 101 97
551 902 668
698 104 -491
614 668 -488
469 355 602
716 34 -563
108 128 293
126 736 -411
526 779 -828
637 540 -61
885 690 732
359 462 320
501 700 346
386 17 -43
90 921 -542
536 612 112
887 524 240
735 603 501
680 345 -651
789 307 -424
647 856 998
533 211 -528
620 155 412
16 473 520
900 125 350
647 311 -403
217 812 629
290 237 784
666 537 -663
929 787 583
52 267 -691
925 688 451
101 676 -283
227 481 -914
677 864 -871
534 23 -784
1 290 -21
628 587 294
564 7 681
427 505 -727
431 434 -37
805 213 -774
132 588 158
676 824 459
525 306 539
41 783 245
941 491 -753
854 126 847
851 73 230
68 319 -718
224 294 354
930 164 111
498 2 944
111 4 -638
393 551 554
741 736 454
348 184 -531
140 270 -835
4 78 26
78 546 686
127 305 504
941 611 265
66 588 -938
937 396 496
635 289 -181
569 42 219
303 823 466
778 423 -892
462 788 -258
529 885 -45
342 425 407
162 26 671
618 731 -202
58 344 -830
727 323 411
208 616 -127
841 73 -662
340 210 820
405 699 -442
528 317 -48
