16
953 1750
569 544 63
219 801 734
322 401 946
475 309 832
558 568 293
123 163 911
709 867 135
284 439 327
539 729 478
578 394 309
76 421 48
12 713 328
669 274 275
607 347 400
461 753 618
385 284 232
854 693 986
659 474 281
284 491 892
749 408 215
459 819 94
743 473 364
258 534 437
745 218 568
127 617 604
504 241 348
448 770 19
68 54 606
55 458 651
707 688 128
297 863 95
21 307 234
508 176 931
779 420 839
582 834 229
80 608 416
312 255 688
712 866 532
468 323 885
673 650 975
347 622 274
313 562 481
521 139 531
331 800 406
842 711 821
107 120 861
686 119 438
776 153 349
481 287 446
848 771 180
115 8 173
346 424 363
258 461 585
261 697 823
222 634 266
429 648 938
394 32 134
223 85 819
589 426 782
313 868 788
50 711 122
259 118 534
857 88 726
720 324 969
607 192 283
109 154 579
823 292 797
668 801 595
643 713 107
13 53 400
1 234 969
216 296 784
178 129 368
156 212 562
129 457 861
547 549 455
240 477 180
472 14 408
711 842 286
468 325 351
487 250 733
636 479 864
732 472 762
429 852 701
449 47 998
127 135 716
441 542 709
847 771 232
487 811 241
116 299 334
11 849 166
410 783 565
815 146 640
36 241 945
754 807 344
828 428 442
60 259 136
374 521 443
420 385 910
609 439 83
226 123 66
32 287 898
252 101 655
382 218 169
259 579 148
126 133 838
187 450 845
454 510 782
644 702 397
609 706 403
273 108 394
520 549 132
773 336 115
242 623 38
203 492 710
304 620 186
499 376 56
344 90 149
822 787 452
311 789 215
740 189 888
120 747 533
827 550 707
401 235 897
21 30 5
856 672 303
114 56 592
147 525 834
37 650 445
461 440 786
387 781 57
817 804 174
604 591 157
821 324 569
105 277 184
471 373 177
506 187 801
551 779 351
825 837 169
244 637 219
169 329 291
736 468 180
625 679 697
573 862 188
200 228 176
490 563 780
314 727 623
710 842 159
332 401 335
424 343 412
12 98 879
760 28 722
767 635 354
863 544 831
477 545 719
775 813 707
458 824 507
662 159 399
655 287 422
435 185 399
503 204 756
252 133 599
826 449 464
748 675 651
10 83 237
372 452 451
358 108 895
498 14 873
445 701 293
597 32 920
735 118 336
231 561 663
367 583 253
840 321 886
401 123 239
282 846 593
321 219 701
763 799 507
92 703 815
854 658 259
851 165 445
60 600 95
483 411 807
125 756 197
499 767 247
17 518 196
12 561 515
147 11 591
724 826 86
691 276 68
859 822 715
408 440 396
441 842 289
454 238 591
626 672 227
486 149 134
432 834 838
606 724 672
316 11 26
581 472 509
803 657 322
850 732 550
744 574 801
75 364 847
329 79 8
516 345 966
642 818 23
652 792 178
657 597 653
713 857 680
741 484 742
786 312 167
202 140 300
792 151 844
107 648 893
515 7 567
577 129 638
826 422 950
525 38 568
814 141 800
167 156 869
867 587 95
190 565 93
32 411 231
923 1926
560 520 531
839 105 252
131 809 586
346 828 466
424 479 62
727 568 522
104 675 807
7 95 847
461 343 428
907 527 935
450 192 785
393 295 434
353 922 376
503 430 774
160 306 112
645 415 200
595 150 526
447 382 329
722 449 961
223 240 344
814 173 292
745 810 55
127 163 791
905 884 819
642 429 526
187 922 744
502 62 126
20 39 550
490 88 502
311 519 488
711 159 281
562 599 565
392 465 684
702 916 986
793 607 885
278 286 727
343 527 537
472 490 518
802 784 736
829 21 265
366 894 462
810 542 516
111 23 970
921 275 317
18 686 902
27 313 169
675 445 191
462 895 495
456 274 20
699 168 140
9 216 331
438 872 757
855 467 304
809 344 168
14 684 224
666 574 51
382 516 668
302 673 757
144 354 927
43 60 740
209 207 568
460 337 608
123 238 631
696 734 770
446 13 307
685 336 508
387 567 293
95 812 964
613 701 953
789 135 540
843 853 529
239 266 383
36 770 746
879 708 708
541 80 69
83 50 229
704 911 931
190 782 666
674 457 30
431 428 103
547 211 457
609 193 995
389 16 201
549 733 88
749 823 270
283 481 489
705 525 771
315 913 259
427 593 154
825 713 558
41 292 232
298 680 89
550 589 864
465 845 151
62 829 50
498 450 379
220 536 991
230 118 122
231 650 62
616 675 970
859 657 428
48 603 858
770 48 178
922 210 789
21 497 466
46 42 185
921 611 60
390 59 456
524 458 814
858 704 268
116 855 235
601 918 233
550 137 601
241 715 927
879 685 310
595 854 329
809 74 791
602 730 442
875 795 866
502 509 683
587 480 282
797 185 562
449 735 27
387 915 884
407 540 986
803 555 658
546 747 989
47 241 995
816 782 352
66 348 608
657 650 472
866 205 271
432 205 295
196 251 742
610 850 479
755 260 898
873 425 627
246 314 940
3 639 699
368 759 671
57 189 239
646 96 901
818 631 411
417 203 113
636 434 964
408 870 16
105 58 402
556 634 264
868 398 827
597 197 583
99 528 862
784 121 597
709 903 245
460 707 246
39 768 422
454 612 262
277 76 824
705 208 154
342 875 367
514 174 401
21 22 122
856 96 336
450 830 912
432 698 375
555 375 640
102 4 601
679 661 318
781 456 924
344 671 957
70 228 683
881 374 926
786 621 302
42 323 606
310 911 892
469 418 904
716 122 71
260 851 648
339 513 533
773 629 134
720 153 126
236 623 734
235 427 114
107 352 98
514 326 67
80 201 139
671 832 71
280 674 999
504 476 931
124 164 392
96 411 277
557 327 34
700 279 556
385 118 587
718 42 506
438 80 361
837 350 975
27 606 524
360 664 623
897 671 919
439 36 134
223 27 584
503 80 548
579 356 480
297 248 26
838 238 500
428 358 739
808 186 342
514 197 718
838 289 513
912 584 29
599 610 331
587 404 774
565 617 492
632 87 294
25 554 47
348 779 682
377 760 448
638 866 793
454 522 202
241 195 964
21 77 515
70 309 435
324 812 284
486 102 761
357 40 466
566 282 519
777 413 694
138 744 699
274 846 603
884 38 280
777 587 665
254 529 148
161 216 829
553 156 288
559 885 371
391 312 559
631 70 712
274 325 106
853 437 239
46 730 614
469 334 549
740 225 272
773 797 831
200 584 437
161 230 917
718 830 538
904 155 752
666 626 164
238 561 270
521 45 247
773 811 335
208 390 964
302 167 83
84 442 483
78 725 451
258 687 685
808 791 550
725 142 579
227 454 686
391 712 758
891 657 583
469 861 30
43 835 455
526 769 600
96 656 198
698 376 665
258 446 417
641 226 100
680 246 298
168 621 673
352 666 57
525 902 39
504 855 606
421 557 729
297 679 697
262 402 424
322 148 820
164 322 887
81 154 263
586 442 903
819 852 718
32 35 667
15 493 242
28 85 118
324 440 827
186 150 411
496 907 557
669 422 492
229 579 243
549 251 878
138 869 230
283 888 41
591 609 672
741 301 689
99 489 666
688 187 294
637 246 139
865 693 823
138 118 139
671 489 80
599 542 2
693 585 601
658 180 406
751 914 452
513 770 724
60 255 888
264 898 777
122 677 842
169 734 57
332 551 831
41 830 959
713 202 90
244 821 420
741 196 651
917 492 916
278 66 324
915 645 35
195 132 145
499 325 666
91 332 997
865 271 801
671 241 802
465 734 351
607 772 16
730 914 982
264 519 485
713 259 375
195 310 173
110 94 108
441 253 113
531 772 615
692 690 259
219 539 339
598 744 438
442 359 668
230 540 886
665 163 295
431 643 970
528 849 501
204 239 451
139 698 949
188 747 916
129 688 276
607 626 329
251 460 38
471 822 995
460 558 664
403 551 965
268 556 481
373 346 736
54 305 647
381 150 424
818 444 20
313 12 686
852 772 126
567 456 866
127 688 921
759 855 437
655 849 91
312 374 99
67 854 139
792 371 166
370 331 925
660 234 542
78 155 761
12 482 115
884 919 678
792 76 192
399 74 763
601 544 910
379 576 370
263 392 482
774 919 571
445 765 429
364 286 178
876 894 451
99 265 752
24 633 950
843 667 946
478 759 709
836 514 173
28 576 768
350 161 299
77 685 516
270 259 538
515 501 828
258 211 839
31 466 552
327 417 535
526 103 312
407 662 496
765 352 77
306 371 332
298 736 705
500 586 477
281 768 549
906 864 355
33 165 644
283 595 439
717 746 529
900 393 608
242 302 901
399 448 239
137 2 846
460 511 353
236 870 878
548 98 430
205 653 653
400 401 603
589 241 149
39 837 878
823 893 538
867 533 234
131 140 90
141 176 179
670 844 848
95 781 238
343 708 902
849 614 608
729 608 227
666 322 994
6 223 619
847 193 360
514 360 319
253 839 857
627 904 697
893 449 741
47 277 898
796 682 951
343 15 993
629 806 421
729 307 494
76 640 550
503 220 100
169 452 732
425 538 588
375 610 38
351 523 409
709 534 603
710 701 500
886 279 348
668 225 603
812 426 398
421 264 884
679 314 894
790 258 620
30 237 422
713 774 769
684 488 176
717 473 552
668 912 396
447 456 850
887 721 84
694 286 241
424 146 802
326 735 876
182 652 506
749 615 831
432 427 918
872 193 619
99 204 882
588 39 302
602 108 974
114 359 757
18 323 617
251 67 615
656 31 91
809 589 54
270 92 154
23 908 822
306 318 474
301 188 130
409 280 486
596 561 617
305 284 900
24 614 400
577 322 921
624 257 816
15 702 268
293 332 880
215 552 482
248 570 448
428 479 284
344 894 725
337 745 608
111 167 531
428 221 415
23 286 910
514 844 46
888 889 428
719 126 719
797 527 855
520 134 398
783 282 542
332 224 615
907 285 80
473 355 53
346 884 912
628 100 765
916 548 211
835 848 67
17 465 129
434 133 887
756 683 213
579 639 237
464 505 907
801 856 501
611 515 437
430 664 949
440 218 72
453 451 763
232 747 407
899 861 633
384 362 781
878 803 175
752 407 518
680 323 416
155 867 425
500 5 345
346 460 323
217 160 113
858 627 932
459 111 345
544 694 414
250 631 769
236 340 367
482 405 268
724 204 949
806 339 135
808 805 211
228 200 78
126 791 232
193 273 648
232 802 135
282 725 873
446 563 754
515 642 353
757 709 139
285 418 536
342 29 660
101 261 829
584 574 55
104 18 624
223 910 385
521 320 352
788 572 427
755 756 772
767 150 709
882 266 461
769 852 157
231 628 237
150 713 894
871 225 638
249 714 980
484 206 56
597 840 204
634 629 538
396 725 799
519 136 776
633 487 586
832 853 499
762 749 513
415 151 574
96 133 616
448 323 355
388 866 986
36 451 646
890 353 109
872 587 349
903 543 852
197 126 562
154 338 482
784 475 642
55 621 26
435 569 75
503 821 623
96 637 329
374 678 832
54 588 95
361 25 129
441 289 119
362 708 664
231 865 904
654 416 224
371 306 490
633 727 476
202 759 838
565 684 257
853 112 465
40 155 550
21 152 17
66 711 85
672 294 175
63 180 48
443 5 881
420 236 197
713 786 485
148 808 1
91 839 908
153 701 352
896 158 1
860 765 411
639 386 212
743 659 221
158 590 773
373 891 591
195 744 533
528 459 384
60 484 692
841 407 123
393 379 755
265 206 332
343 380 221
611 632 371
723 719 575
344 601 15
884 304 742
148 463 4
902 320 869
501 637 920
315 680 431
180 318 900
178 268 232
902 165 565
86 322 899
770 630 311
152 873 494
872 848 34
162 333 648
16 581 944
69 902 193
462 663 761
915 195 715
143 604 695
875 398 514
309 866 980
529 772 832
27 591 752
200 591 726
718 81 224
483 591 381
578 233 168
844 234 905
131 234 291
421 533 554
399 90 104
776 474 740
38 546 979
112 687 939
574 32 536
902 591 777
705 401 64
585 400 556
558 665 705
853 680 615
736 849 216
49 386 331
396 262 612
408 714 496
35 32 704
75 460 651
68 525 195
874 816 343
276 218 148
654 766 904
689 353 243
635 254 925
32 324 370
358 802 976
447 822 782
5 153 366
90 682 954
403 179 131
273 748 799
819 106 893
365 490 59
302 585 264
365 921 848
893 343 244
406 820 459
273 114 848
502 412 879
819 802 937
245 815 857
614 278 71
420 913 213
887 343 998
238 296 383
472 183 179
10 378 169
193 866 337
411 516 276
209 542 534
434 659 126
806 510 212
916 538 526
99 470 863
122 46 363
407 130 696
425 205 989
682 326 403
673 509 390
559 766 240
557 212 453
296 842 608
141 725 695
114 711 930
892 425 370
179 501 555
811 437 377
892 715 657
336 616 125
723 844 917
482 832 83
888 642 404
573 711 175
9 852 491
794 27 728
533 280 197
818 523 646
623 371 827
365 71 114
660 759 883
918 433 604
176 657 835
291 191 595
432 660 254
161 560 57
855 701 423
906 172 14
718 486 911
786 729 19
735 400 556
341 67 424
50 720 896
659 426 56
242 308 630
258 818 487
166 174 892
233 58 348
805 171 708
672 696 643
600 32 876
558 854 402
147 345 692
659 878 19
361 1 175
350 388 349
154 327 607
793 554 421
208 923 432
487 164 666
226 377 897
505 463 247
134 516 343
759 718 466
691 624 119
762 696 308
802 111 376
463 686 460
181 577 561
550 872 819
713 421 12
370 587 68
310 558 109
818 567 243
434 119 762
491 497 258
234 847 228
414 135 62
625 555 270
504 173 195
778 341 927
863 802 29
347 699 72
108 396 401
168 349 928
172 327 57
214 63 929
858 26 497
141 171 412
552 480 332
626 521 606
503 288 616
306 824 716
745 334 700
841 506 628
640 760 128
747 307 445
875 167 502
496 706 629
707 418 680
744 708 443
285 632 874
255 383 675
352 154 656
651 667 686
312 28 298
426 609 31
708 457 914
387 198 70
695 18 922
468 79 416
568 127 345
402 688 696
396 373 895
742 315 346
614 861 705
743 55 759
18 9 661
316 882 277
168 425 560
284 816 350
719 584 275
479 464 881
862 487 24
166 259 944
821 226 255
161 625 846
351 464 610
805 71 539
366 416 149
276 622 24
860 58 202
829 135 401
293 809 371
538 148 116
552 433 964
509 469 592
224 664 298
315 405 218
637 480 694
743 216 139
263 745 135
311 362 34
543 714 37
425 164 918
508 330 395
915 204 838
670 217 759
690 310 830
187 407 845
96 447 721
352 496 585
618 74 350
768 384 372
544 144 221
711 188 638
913 480 128
789 387 607
537 771 885
14 776 733
424 290 603
497 829 411
687 352 113
764 468 95
36 889 564
273 275 364
236 220 925
399 151 367
349 447 90
500 841 527
348 686 983
916 163 450
737 24 334
828 436 982
650 636 118
494 689 29
288 280 882
554 797 702
212 24 942
846 83 371
605 402 327
201 366 782
765 419 825
783 892 541
135 125 903
254 643 941
277 612 310
594 834 402
477 755 76
637 514 308
732 795 61
432 504 335
762 423 940
436 111 596
261 327 871
740 237 110
366 746 650
696 212 264
204 738 751
27 523 552
922 154 917
581 117 459
252 221 840
906 40 18
143 706 769
414 216 235
234 128 157
42 503 767
486 361 480
115 794 917
699 772 529
775 852 602
204 257 32
532 92 278
161 201 963
336 741 709
790 161 762
257 10 295
790 900 252
563 420 150
490 761 580
465 185 151
124 501 741
747 129 642
399 267 140
766 321 461
599 497 361
166 754 494
695 530 542
494 558 696
923 516 838
553 281 552
744 345 323
664 787 482
245 93 815
344 213 412
860 363 98
418 817 718
352 708 538
772 719 18
107 333 111
450 188 795
317 277 822
431 537 857
138 389 231
26 731 912
538 614 389
209 447 998
765 249 732
749 818 354
302 862 936
438 193 481
541 103 798
642 708 749
64 789 134
48 769 489
729 84 415
790 339 854
335 116 985
72 903 867
32 104 172
56 535 48
481 141 312
855 676 508
245 705 557
481 196 330
586 403 703
608 223 641
823 215 599
19 684 397
182 233 773
891 609 797
363 811 992
741 280 682
708 293 830
818 635 513
298 28 870
462 484 387
750 256 777
897 459 169
431 612 100
171 615 746
855 337 602
277 84 395
703 686 581
281 642 882
33 396 612
911 626 10
14 127 150
659 637 35
552 193 750
169 798 352
11 224 205
161 592 284
585 62 100
474 157 563
643 499 680
218 651 684
176 844 5
370 190 972
113 742 254
635 15 28
482 177 50
897 619 145
547 339 548
916 545 472
365 604 657
182 79 81
881 807 234
395 545 168
80 691 643
134 436 497
78 165 405
229 531 930
546 318 141
642 698 906
879 581 961
532 288 114
130 143 8
684 871 31
174 620 830
132 116 565
188 294 145
542 372 956
853 881 210
31 395 552
82 31 67
502 908 11
696 272 871
44 619 489
228 637 524
431 202 917
224 263 284
856 266 768
800 391 43
354 338 587
712 20 900
198 750 841
903 623 194
654 696 319
776 662 739
838 119 284
340 66 336
869 225 886
319 56 701
352 56 57
900 556 631
297 36 791
641 811 76
425 256 20
709 651 34
833 493 141
461 363 808
525 36 19
810 802 118
294 105 283
365 374 745
438 572 179
614 887 209
500 364 723
22 80 425
121 667 392
162 554 366
800 880 222
560 31 625
486 659 560
454 665 196
100 246 917
667 485 309
260 539 163
112 361 715
618 501 438
375 767 858
205 508 988
50 557 798
137 204 388
761 18 884
455 231 156
92 640 221
13 169 940
45 771 927
243 905 650
368 783 257
302 173 160
623 98 987
705 489 67
549 358 992
892 192 405
878 543 404
834 695 16
846 204 406
590 54 883
810 175 132
242 279 540
775 462 240
101 116 261
857 396 710
71 474 435
55 354 832
461 388 937
371 491 963
459 683 826
593 801 155
827 286 6
211 856 272
377 424 427
423 380 692
699 132 974
741 689 155
241 823 305
212 815 821
358 795 900
286 132 809
885 159 374
407 712 284
607 399 365
390 788 559
528 88 431
20 29 174
826 176 177
616 828 944
205 863 861
160 294 616
27 11 338
764 51 245
481 640 712
916 681 853
56 798 802
311 380 198
515 31 630
217 739 529
625 574 621
763 246 934
414 655 841
723 881 190
107 225 895
60 254 183
164 273 401
455 40 842
750 487 789
189 429 908
199 559 181
122 501 512
20 520 642
361 589 856
690 141 514
698 712 147
40 825 189
624 566 763
336 4 576
852 637 349
364 256 500
128 868 902
765 638 137
535 789 937
418 478 483
298 693 513
17 21 896
118 307 938
551 254 620
509 540 929
807 1 198
94 845 10
569 748 272
22 436 396
900 400 750
172 546 432
37 46 316
461 697 933
131 310 378
27 90 116
328 220 478
573 567 341
463 712 539
312 230 406
834 790 689
17 38 770
345 803 759
68 898 590
429 43 193
574 33 979
442 367 935
697 107 890
298 821 288
418 276 967
22 12 70
338 593 593
167 899 372
301 612 535
436 452 97
355 145 640
170 601 248
235 701 408
499 689 161
295 272 624
141 773 731
483 103 633
600 654 919
712 41 432
731 760 436
309 13 934
771 695 968
848 78 715
140 336 894
621 163 705
506 841 230
242 326 32
90 253 679
194 509 267
827 384 655
260 282 160
301 221 328
491 487 636
25 368 500
36 545 950
336 220 605
80 860 256
526 579 602
798 391 660
357 147 266
315 861 408
653 307 859
35 767 412
171 284 640
342 130 441
444 32 241
342 240 220
728 781 653
316 79 90
291 777 177
847 53 552
403 843 348
820 501 563
547 422 236
744 335 559
382 682 94
611 508 748
136 79 379
332 761 440
185 402 451
280 164 140
210 3 282
685 231 938
780 798 291
571 202 242
89 167 89
289 169 391
18 581 24
834 120 229
126 246 630
521 103 354
701 380 864
554 645 395
177 183 129
331 540 593
426 820 503
480 881 131
689 913 192
735 289 399
723 582 629
62 125 872
523 99 877
557 1 4
323 811 647
826 225 19
575 862 486
67 395 392
553 62 225
87 93 755
717 836 309
190 569 830
526 276 620
134 608 565
386 154 720
307 303 5
913 39 960
706 99 65
225 503 479
906 20 276
809 350 133
4 400 368
111 45 51
30 106 28
548 885 304
697 263 825
33 751 978
206 203 608
605 379 12
266 195 58
16 306 154
851 254 611
740 87 229
498 432 792
33 917 220
764 753 326
387 474 514
278 372 710
289 304 876
203 350 829
399 536 640
577 559 955
323 567 664
202 643 182
333 418 933
704 790 538
525 34 870
656 861 219
123 569 470
321 679 930
897 65 265
